Facility ID,Name,Address,City,County,State,Zip Code,Latitude,Longitude,Coordinate Source,Address Match Type,Open USTs,Closed USTs,Temporarily Out of Service USTs,Facility Status,Land Use,Estimated Population within 1500ft,Estimated Private Domestic Wells wihtin 1500ft,Within Source Water Protection Area (SPA),SPA Public Water System and Facility ID,SPA Water Type,SPA Facility Type,SPA HUC12,Within Groundwater Wellhead Protection Area (WHPA),WHPA Public Water System and Facility ID,WHPA Water Type,WHPA Facility Type,WHPA HUC12,Within 100-year Floodplain,Date_of_Last_Inspection,EPA Region,Tribe,x,y
GA9148016,T&R OIL CO,1005 ALPHA ST,WAYCROSS,,Georgia,31502,31.20412055,-82.36664139,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",214,0,No,,,,,Yes,GA2990001_9861,GW,WL,030702010705,No,,4,,-82.36664139,31.204120550000027
GA1130021,WARE STREET SCHOOL,WARE ST,BLACKSHEAR,,Georgia,31516,31.29466471,-82.30453297,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.30453297,31.294664710000063
GA1480040,LEE ANDERSON LINCOLN MERCURY INC,2251 KNIGHT AVE,WAYCROSS,,Georgia,31501,31.20421169,-82.32368473,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",77,22,No,,,,,Yes,GA2990001_9861,GW,WL,030702010705,No,,4,,-82.32368473,31.20421169000008
GA9063055,EVERETT EXPRESS CONVIENCE STORE,WEST SIDE OF US 341/SR 27 APPROX,EVERETT,,Georgia,31520,31.2042426,-81.50880189,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, High Intensity",405,114,No,,,,,Yes,GA1270029_6548,GW,WL,030702030201,No,,4,,-81.50880189,31.204242600000043
GA9063135,HAMPTON RIVER MARINA LLC,1000 HAMPTON RIVER CLUB DRIVE,SAINT SIMONS ISLAND,,Georgia,31522,31.294894,-81.34464122,Geocode,PointAddress,4,0,0,Open UST(s),Non-Developed,21,59,No,,,,,No,,,,,Yes,,4,,-81.34464122,31.294894000000056
GA630049,FRIENDLY EXPRESS #58,5450 FREDERICA RD,ST SIMONS ISLAND,,Georgia,31522,31.20424639,-81.37583105,Geocode,StreetAddress,3,0,0,Open UST(s),"Developed, Open Space",178,15,No,,,,,No,,,,,No,,4,,-81.37583105,31.204246390000037
GA9063162,PARKERS PARK PLACE,4412 NEW JESUP HWY,BRUNSWICK,,Georgia,31520,31.20425954,-81.50871234,Geocode,PointAddress,2,0,0,Open UST(s),"Developed, High Intensity",396,112,No,,,,,Yes,GA1270029_6548,GW,WL,030702030201,No,,4,,-81.50871234,31.204259540000066
GA1120047,MR C # 8,830 HWY 84,BLACKSHEAR,,Georgia,31516,31.29547366,-82.25300124,Geocode,StreetName,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.25300124,31.295473660000027
GA1480147,APOLLOFOODS INC 2,1800 MEMORIAL DR,WAYCROSS,,Georgia,31501,31.20429885,-82.33501788,Geocode,StreetAddress,0,4,0,Closed UST(s),"Developed, High Intensity",74,10,No,,,,,No,,,,,No,,4,,-82.33501788,31.204298850000043
GA1130037,DIXON TRACTOR CO,HWY 84,BLACKSHEAR,,Georgia,31516,31.29547366,-82.25300124,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.25300124,31.295473660000027
GA4100023,GA DOT #10407/BERRIEN CO MAINT H,314 ANDERSON RD,NASHVILLE,,Georgia,31639,31.20430982,-83.24135782,Geocode,StreetAddress,0,5,0,Closed UST(s),"Developed, Open Space",362,34,No,,,,,Yes,GA0190002_4205,GW,WL,031102030104,No,,4,,-83.24135782,31.20430982000005
GA9002008,ADENS MINIT MARKET #66,104 CHURCH ST,PEARSON,,Georgia,31642,31.29601273,-82.85223395,Geocode,StreetAddress,2,2,0,Open UST(s),"Developed, Low Intensity",347,46,No,,,,,Yes,GA0030000_17267,GW,WL,030702010301,No,,4,,-82.85223395,31.29601273000003
GA630217,DAYS INN MOTEL,409 NEW JESUP HWY,BRUNSWICK,,Georgia,31520,31.20434052,-81.50884043,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, High Intensity",408,115,No,,,,,Yes,GA1270029_6548,GW,WL,030702030201,No,,4,,-81.50884043,31.204340520000073
GA4020001,ATKINSON COUNTY SCHOOL BUS SHOP,506 ROBERTS ST,PEARSON,,Georgia,31642,31.2960285,-82.85342175,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.85342175,31.296028500000034
GA9063004,SEA PALMS GOLF & TENNIS RESORT,5445 FREDERICA RD,ST SIMONS ISLAND,,Georgia,31522,31.20436862,-81.37591509,Geocode,PointAddress,2,5,0,Open UST(s),"Developed, Open Space",177,16,No,,,,,No,,,,,No,,4,,-81.37591509,31.204368620000025
GA9002011,CITY OF PEARSON,109 EAST AUSTIN STREET,PEARSON,,Georgia,31642,31.29633686,-82.85090612,Geocode,StreetAddress,0,1,0,Closed UST(s),"Developed, Low Intensity",344,45,No,,,,,Yes,GA0030000_17267,GW,WL,030702010301,No,,4,,-82.85090612,31.296336860000054
GA490029,EARLY TRUCKING CO,,DAMASCUS,,Georgia,39841,31.2965428,-84.7164078,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.7164078,31.296542800000054
GA1480164,STRATE WELDING/AIRCO WELDING SUP,1722 REYNOLDS ST,WAYCROSS,,Georgia,31501,31.20439,-82.33613349,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, High Intensity",73,11,No,,,,,No,,,,,No,,4,,-82.33613349,31.204390000000046
GA1130016,GRADY STREET KINDERGARTEN CENTER,834 MAIN ST,BLACKSHEAR,,Georgia,31516,31.2973829,-82.23168489,Geocode,StreetAddress,1,1,0,Open UST(s),"Developed, Open Space",296,39,No,,,,,No,,,,,No,,4,,-82.23168489,31.29738290000006
GA630068,POWELL'S MINIT MARKET,RT. 3 BOX 457 HWY. 341,BRUNSWICK,,Georgia,31520,31.20440964,-81.50886764,Geocode,StreetAddress,0,3,0,Closed UST(s),"Developed, Medium Intensity",410,116,No,,,,,Yes,GA1270029_6548,GW,WL,030702030201,No,,4,,-81.50886764,31.20440964000005
GA1130032,GRIFFIS GROC,SR 121 SOUTH,BLACKSHEAR,,Georgia,31516,31.29772688,-82.2326771,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.2326771,31.297726880000027
GA9000725,FRIENDLY EXPRESS #66,483 NEW JESUP HWY,BRUNSWICK,,Georgia,31520,31.20444708,-81.50888238,Geocode,StreetAddress,0,4,0,Closed UST(s),"Developed, Medium Intensity",411,117,No,,,,,Yes,GA1270029_6548,GW,WL,030702030201,No,,4,,-81.50888238,31.20444708000008
GA1130039,NO FACILITY NAME,HWY 121 NORTH,BLACKSHEAR,,Georgia,31516,31.29772688,-82.2326771,Geocode,StreetName,0,5,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.2326771,31.297726880000027
GA9035045,BOZEMANS GROCERY,GA 37 WEST,HARTSFIELD,,Georgia,31756,31.20468611,-83.96452145,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.96452145,31.20468611000007
GA1130004,FLASH FOODS #79,US HWY 84 & KELLER ST,BLACKSHEAR,,Georgia,31516,31.29782477,-82.24483196,Geocode,StreetName,3,4,0,Open UST(s),,,,,,,,,,,,,,,,4,,-82.24483196,31.297824770000034
GA1480118,HOLIDAY CHEVRON,1801 MEMORIAL DR,WAYCROSS,,Georgia,31501,31.20483709,-82.33555782,Geocode,StreetAddress,0,5,0,Closed UST(s),"Developed, High Intensity",74,10,No,,,,,No,,,,,No,,4,,-82.33555782,31.20483709000007
GA4020009,FLASH FOODS #49,105 W ALBANY AVE,PEARSON,,Georgia,31642,31.29797513,-82.8543465,Geocode,StreetAddress,4,7,0,Open UST(s),"Developed, Low Intensity",227,32,No,,,,,Yes,GA0030000_17267,GW,WL,030702010301,No,,4,,-82.8543465,31.297975130000054
GA10002407,DOLLAR GENERAL #1766,290 ALBANY AVE WEST,PEARSON,,Georgia,31642,31.29874605,-82.85760472,Geocode,StreetAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",125,19,No,,,,,Yes,GA0030000_17267,GW,WL,030702010301,No,,4,,-82.85760472,31.298746050000034
GA490024,SHRIJI CONVENIENCE #324,8008 JOE BRYAN ST,DAMASCUS,,Georgia,39841,31.29883202,-84.71890846,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Low Intensity",56,21,No,,,,,No,,,,,No,,4,,-84.71890846,31.298832020000077
GA10000650,FORMER SITE OF BRADYS FOOD BASKET,14890 MAIN STREET,DAMASCUS,,Georgia,39841,31.29890314,-84.71578631,Geocode,StreetAddress,0,2,0,Closed UST(s),"Developed, Low Intensity",63,23,No,,,,,Yes,GA0990001_5966,GW,WL,031300100301,No,,4,,-84.71578631,31.29890314000005
GA9002013,FOUR CS FUEL & LUBE,398 ALBANY AVE WEST,PEARSON,,Georgia,31642,31.29906514,-82.85943495,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, Medium Intensity",87,15,No,,,,,No,,,,,No,,4,,-82.85943495,31.29906514000004
GA9049039,M & R MOTORS,HWY 200 & HWY 45,DAMASCUS,,Georgia,39841,31.299129,-84.7189215,Geocode,StreetInt,0,3,0,Closed UST(s),"Developed, Medium Intensity",54,20,No,,,,,No,,,,,No,,4,,-84.7189215,31.29912900000005
GA1130034,CITY OF BLACKSHEAR,CHURCH ST,BLACKSHEAR,,Georgia,31516,31.29920623,-82.24200339,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.24200339,31.29920623000004
GA4020005,GA FORESTRY COMM,US HWY 82 3 MI WEST OF PEARSON,PEARSON,,Georgia,31642,31.2992125,-82.8504045,Geocode,Postal,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.8504045,31.299212500000067
GA9002009,ATKINSON COUNTY ROAD DEPARTMENT,CORRIDOR Z,KIRKLAND,,Georgia,31642,31.2992125,-82.8504045,Geocode,Postal,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.8504045,31.299212500000067
GA4020008,UNION CAMP PEARSON,US HWY 82,PEARSON,,Georgia,31642,31.29930585,-82.86089203,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.86089203,31.299305850000053
GA9002003,GREENES/TRI-COUNTY GAS/PEARSON B,GA HWY 50 & US HWY 82,PEARSON,,Georgia,31642,31.29930585,-82.86089203,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.86089203,31.299305850000053
GA1130038,GEORGIA FLA POULTRY SUPPLY,MAIN ST,BLACKSHEAR,,Georgia,31516,31.299426,-82.23505977,Geocode,StreetName,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.23505977,31.29942600000004
GA490003,BRADYS FOOD BASKET,8039 JOE BRYAN ST,DAMASCUS,,Georgia,39841,31.29964292,-84.71892264,Geocode,PointAddress,4,0,0,Open UST(s),"Developed, Open Space",52,20,No,,,,,No,,,,,No,,4,,-84.71892264,31.299642920000053
GA9113004,P&L CONVENIENCE STORE,830 HWY 82 WEST,BLACKSHEAR,,Georgia,31516,31.30014646,-82.24723725,Geocode,StreetAddressExt,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.24723725,31.300146460000065
GA1130040,ROXANES SERVICE STATION,700 HWY EAST,BLACKSHEAR,,Georgia,31516,31.30072137,-82.24639142,Geocode,StreetAddress,0,4,0,Closed UST(s),"Developed, Low Intensity",344,21,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.24639142,31.300721370000076
GA9159026,COUNTRY CROSSROADS,GA HWY 133 & 112,DOERUN,,Georgia,31705,31.3008224,-83.89675502,Geocode,StreetName,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.89675502,31.300822400000072
GA1130010,SAI FOOD MART,515 MAIN ST,BLACKSHEAR,,Georgia,31516,31.30175808,-82.23759134,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Medium Intensity",147,16,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.23759134,31.30175808000007
GA9148032,G & S FOOD MART,504 HWY 84W,BLACKSHEAR,,Georgia,31516,31.30202845,-82.24474524,Geocode,StreetAddress,3,4,0,Open UST(s),"Developed, Low Intensity",326,22,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.24474524,31.30202845000008
GA1130023,CAL-MAINE Foods Inc.,180 N CHURCH ST,BLACKSHEAR,,Georgia,31516,31.30302006,-82.23705465,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, High Intensity",131,15,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.23705465,31.30302006000005
GA9113010,QUICK CHANGE #44,25 N HENDRY ST,BLACKSHEAR,,Georgia,31516,31.30302886,-82.24808342,Geocode,StreetAddress,3,0,0,Open UST(s),"Developed, Low Intensity",510,17,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.24808342,31.30302886000004
GA1130003,FLASH FOODS #81,931 E MAIN ST/GA HWY 15 & GA HWY,BLACKSHEAR,,Georgia,31516,31.304016,-82.240128,Geocode,StreetInt,3,2,0,Open UST(s),"Developed, High Intensity",183,18,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.240128,31.304016000000047
GA9113001,FLASH FOODS #162,109 US HWY 82 EAST,BLACKSHEAR,,Georgia,31516,31.3047063,-82.24112947,Geocode,StreetAddress,0,6,0,Closed UST(s),"Developed, High Intensity",210,19,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.24112947,31.304706300000078
GA10002108,FORMER GAS STATION,6138 U S HIGHWAY 319 NORGH,OMEGA,,Georgia,31775,31.30483252,-83.64224097,Geocode,PointAddress,0,2,0,Closed UST(s),"Developed, Low Intensity",29,10,No,,,,,No,,,,,No,,4,,-83.64224097,31.304832520000048
GA10002336,FORMER GAS STATION,536 NORTH MAIN STREET,PEARSON,,Georgia,31642,31.3055256,-82.85057979,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, Medium Intensity",419,66,No,,,,,Yes,GA0030000_17267,GW,WL,030702010301,No,,4,,-82.85057979,31.305525600000067
GA1130014,BUS BARN,HAYWOOD RD,BLACKSHEAR,,Georgia,31516,31.30571,-82.2444572,Geocode,Postal,1,2,0,Open UST(s),,,,,,,,,,,,,,,,4,,-82.2444572,31.305710000000033
GA1130015,PIERCE COUNTY HIGH SCHOOL,RTE 1 BOX 712 A,BLACKSHEAR,,Georgia,31516,31.30571,-82.2444572,Geocode,Postal,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.2444572,31.305710000000033
GA4020007,GA DOT #10403/ATKINSON CO MAINT,OFF US HWY 441 @ LOTT AVE,PEARSON,,Georgia,31642,31.305753,-82.850544,Geocode,StreetInt,0,4,0,Closed UST(s),"Developed, Medium Intensity",415,66,No,,,,,Yes,GA0030000_17267,GW,WL,030702010301,No,,4,,-82.850544,31.30575300000004
GA1130028,UPS Waycross (UST),408 NICHOLS ST,BLACKSHEAR,,Georgia,31516,31.30594625,-82.23167184,Geocode,PointAddress,1,2,0,Open UST(s),"Developed, Low Intensity",53,7,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.23167184,31.305946250000034
GA9113013,PIERCE COUNTY COURT HOUSE,3550 HWY 84 W,BLACKSHEAR,,Georgia,31516,31.30599925,-82.24256069,Geocode,PointAddress,0,1,0,Closed UST(s),"Developed, Medium Intensity",200,19,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.24256069,31.30599925000007
GA9113017,FLASH FOODS #163,114 GORDON ST,BLACKSHEAR,,Georgia,31516,31.30669762,-82.24216159,Geocode,PointAddress,2,0,0,Open UST(s),"Developed, Medium Intensity",214,21,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.24216159,31.30669762000008
GA1130030,GILMAN BUILDING PRODUCTS,HWY 84 2 MI EAST OF BLACKSHEAR,BLACKSHEAR,,Georgia,31516,31.30705292,-82.24227392,Geocode,StreetAddressExt,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.24227392,31.307052920000046
GA1130001,MOBLEY'S AUTO CENTER,418 GORDON ST,BLACKSHEAR,,Georgia,31516,31.3074,-82.24215831,Geocode,PointAddress,2,5,0,Open UST(s),"Developed, Low Intensity",244,24,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.24215831,31.30740000000003
GA1130029,MATTOX FOOD MART,3706 E HWY 84,BLACKSHEAR,,Georgia,31516,31.3089293,-82.23619138,Geocode,PointAddress,2,3,1,Open UST(s),"Developed, Low Intensity",240,27,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.23619138,31.308929300000045
GA1130007,DIXON SERVICE CENTER,527 GORDON ST,BLACKSHEAR,,Georgia,31516,31.309416,-82.24221264,Geocode,PointAddress,4,1,0,Open UST(s),"Developed, Medium Intensity",386,40,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.24221264,31.309416000000056
GA872005,BRUNSWICK P&P,GA HWY 99,STERLING,,Georgia,31520,31.30959447,-81.46803515,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-81.46803515,31.309594470000036
GA9113019,PIERCE COUNTY NURSING HOME,221 CARTER AVE,BLACKSHEAR,,Georgia,31516,31.31152048,-82.23986267,Geocode,PointAddress,1,1,0,Open UST(s),"Developed, Medium Intensity",403,42,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.23986267,31.31152048000007
GA4020004,PETRO SOUTH #154,621 N MAIN/HWY 441 N,PEARSON,,Georgia,31642,31.311657,-82.84833675,Geocode,StreetInt,3,0,0,Open UST(s),"Developed, Low Intensity",147,20,No,,,,,Yes,GA0030000_17267,GW,WL,030702010301,No,,4,,-82.84833675,31.311657000000025
GA1130009,BK FOODS,703 GORDON ST,BLACKSHEAR,,Georgia,31516,31.31172997,-82.2422127,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Low Intensity",400,45,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.2422127,31.311729970000044
GA630149,STERLING WOOD PRODUCTS,HWY. 99,BRUNSWICK,,Georgia,31520,31.31198267,-81.45763618,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-81.45763618,31.311982670000077
GA490026,DAMASCUS PEANUT CO,HWY 200 WEST,DAMASCUS,,Georgia,39841,31.3120657,-84.76584848,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.76584848,31.312065700000062
GA4040010,WILLONOOK FARMS,RT 1 BOX 1685,NEWTON,,Georgia,31770,31.31369,-84.35112,Geocode,Locality,0,1,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.35112,31.313690000000065
GA4040016,PINELAND PLANTATION,RT 1,NEWTON,,Georgia,31770,31.31369,-84.35112,Geocode,Locality,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.35112,31.313690000000065
GA1130043,EDNA RIGGINS,942 HENRY ST/RFD 2,BLACKSHEAR,,Georgia,31516,31.31526661,-82.2494704,Geocode,PointAddress,0,4,0,Closed UST(s),"Developed, Open Space",136,17,No,,,,,No,,,,,No,,4,,-82.2494704,31.315266610000037
GA350143,ADENS MINIT MARKET #54,536 W BROAD ST,DOERUN,,Georgia,31744,31.31537889,-83.91858743,Geocode,StreetAddress,2,0,0,Open UST(s),"Developed, Open Space",204,61,No,,,,,No,,,,,No,,4,,-83.91858743,31.315378890000034
GA4040009,GA DOT #10404/BAKER CO MAINT HQ,HOKE SMITH DR,NEWTON,,Georgia,31770,31.31815153,-84.33654696,Geocode,StreetName,0,4,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.33654696,31.31815153000008
GA350016,QUICK MART,214 EAST BROAD ST,DOERUN,,Georgia,31744,31.31839986,-83.91843395,Geocode,StreetAddress,3,4,0,Open UST(s),"Developed, Low Intensity",225,62,No,,,,,No,,,,,No,,4,,-83.91843395,31.318399860000056
GA10000359,CHARLIES FRIED CHICKEN,123 MOULTRIE RD,DOERUN,,Georgia,31744,31.31881681,-83.91395588,Geocode,PointAddress,0,3,0,Closed UST(s),"Developed, Low Intensity",225,59,No,,,,,No,,,,,No,,4,,-83.91395588,31.318816810000044
GA350092,QUICK MART #5,131 SOUTH MILLS ST,DOERUN,,Georgia,31744,31.31899457,-83.91852011,Geocode,StreetAddress,3,3,0,Open UST(s),"Developed, High Intensity",222,60,No,,,,,No,,,,,No,,4,,-83.91852011,31.31899457000003
GA1130022,THOMS TRANSPORT CO INC,4842 GILMAN RD,BLACKSHEAR,,Georgia,31516,31.31912451,-82.22042151,Geocode,PointAddress,2,1,0,Open UST(s),"Developed, Low Intensity",96,40,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.22042151,31.31912451000005
GA9035006,H&H SERVICE CENTER,141 E BROAD ST,DOERUN,,Georgia,31744,31.31939806,-83.91675697,Geocode,StreetAddress,0,5,0,Closed UST(s),"Developed, Medium Intensity",220,58,No,,,,,Yes,GA0710001_5392,GW,WL,031200020102,No,,4,,-83.91675697,31.319398060000026
GA10002043,PIGGLY WIGGLY EXPRESS,140 EAST BROAD STREET,DOERUN,,Georgia,31744,31.3195318,-83.91675195,Geocode,StreetAddress,3,0,0,Open UST(s),"Developed, High Intensity",219,57,No,,,,,Yes,GA0710001_5392,GW,WL,031200020102,No,,4,,-83.91675195,31.31953180000005
GA1130033,UNITED MARKET #2,HWY 84 W & COUNTY FARM RD/3503 HWY 84 W,BLACKSHEAR,,Georgia,31516,31.321233,-82.2187845,Geocode,StreetInt,3,0,0,Open UST(s),"Developed, Low Intensity",36,13,No,,,,,Yes,GA2290023_8668,GW,WL,030702011004,No,,4,,-82.2187845,31.321233000000063
GA9035013,GA DOT #10475 DOERUN MAINT HDQT,ROBERTS ST,DOERUN,,Georgia,31744,31.3218911,-83.9161874,Geocode,Postal,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.9161874,31.321891100000073
GA4040017,BUSH OIL CO,MAIN ST,NEWTON,,Georgia,31770,31.32736758,-84.33457371,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-84.33457371,31.327367580000043
GA1370129,OMEGA 66 SERVICE STATION,U S 319,OMEGA,,Georgia,31775,31.32824403,-83.61704247,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.61704247,31.328244030000064
GA1130017,GRADY STREET SCHOOL,GRADY ST,BLACKSHEAR,,Georgia,31516,31.33036319,-82.24605975,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.24605975,31.33036319000007
GA9004004,BVM FOODS,468 HWY 91 N,NEWTON,,Georgia,39870,31.33134873,-84.32767851,Geocode,StreetAddressExt,2,0,1,Open UST(s),,,,,,,,,,,,,,,,4,,-84.32767851,31.33134873000006
GA9137037,PLANT TELEPHONE TOWER SITE,HWY 319 SOUTH,OMEGA,,Georgia,31775,31.33244692,-83.61096903,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-83.61096903,31.332446920000052
GA9113005,OTTER CREEK COUNTRY STORE,RT 2 5678 BILLY RD,PATTERSON,,Georgia,31557,31.33301561,-82.14265265,Geocode,PointAddress,0,2,0,Closed UST(s),Non-Developed,31,10,No,,,,,No,,,,,No,,4,,-82.14265265,31.333015610000075
GA4040011,TENNELLE GRO,2251 PATMOS RD,LEARY,,Georgia,39862,31.33340017,-84.57706043,Geocode,StreetName,0,3,2,Open UST(s),,,,,,,,,,,,,,,,4,,-84.57706043,31.33340017000006
GA1480123,CONTAINER CORP OF AMERICA,N OLD JAMESTOWN RD,WAYCROSS,,Georgia,31501,31.33414348,-82.41048644,Geocode,StreetName,0,5,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-82.41048644,31.33414348000008
GA4130022,FRIENDLY EXPRESS #91,US HWY 301 & GA HWY 32,HORTENSE,,Georgia,31543,31.335192,-81.9500805,Geocode,StreetInt,4,2,1,Open UST(s),"Developed, Medium Intensity",30,15,No,,,,,Yes,GA0250029_23542,GW,WL,030702020502,No,,4,,-81.9500805,31.335192000000063
GA9063080,NO FACILITY NAME GIVEN/FORMERLY,CRN MAY RD & OLD JESUP RD (BASSW,BRUNSWICK,,Georgia,31525,31.336974,-81.5969115,Geocode,StreetInt,0,3,0,Closed UST(s),"Developed, Low Intensity",12,5,No,,,,,Yes,GA1270194_18201,GW,WL,030701060502,No,,4,,-81.5969115,31.336974000000055
GA10002639,TIFTON TIFT COUNTY LANDFILL,445 MITCHELL STORE RD,OMEGA,,Georgia,31775,31.33709563,-83.53841123,Geocode,StreetAddress,1,0,0,Open UST(s),Non-Developed,8,2,No,,,,,No,,,,,No,,4,,-83.53841123,31.33709563000008
GA4130018,JOEL HERRIN PGA TOWER S/S,US HWY 301,HORTENSE,,Georgia,31543,31.33795611,-81.94970799,Geocode,StreetName,0,2,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-81.94970799,31.33795611000005
GA4020013,ADENS MINIT MARKET #69,400 E MAIN ST,WILLACOOCHEE,,Georgia,31650,31.33875562,-83.04019118,Geocode,StreetAddress,4,4,0,Open UST(s),"Developed, Medium Intensity",89,8,No,,,,,Yes,GA0030001_4079,GW,WL,030702010204,No,,4,,-83.04019118,31.33875562000003
GA1370083,OMEGA FOODS,5530 ALABAMA AVE,OMEGA,,Georgia,31775,31.33941464,-83.59656837,Geocode,PointAddress,3,0,0,Open UST(s),"Developed, Low Intensity",285,6,No,,,,,Yes,GA2770000_9426,GW,WL,031102040205,No,,4,,-83.59656837,31.33941464000003
GA10001986,FRIENDLY EXPRESS #104,6509 ALMA HWY,WAYCROSS,,Georgia,31503,31.339872,-82.46381316,Geocode,PointAddress,4,0,0,Open UST(s),"Developed, Low Intensity",41,22,No,,,,,Yes,GA2990054_23223,GW,WL,030702010702,No,,4,,-82.46381316,31.33987200000007
GA9002002,CROWN,US HWY 82 & MOORE ST,WILLACOOCHEE,,Georgia,31650,31.340331,-83.0452725,Geocode,StreetInt,0,3,0,Closed UST(s),"Developed, Medium Intensity",249,26,No,,,,,Yes,GA0030001_4079,GW,WL,030702010204,No,,4,,-83.0452725,31.34033100000005
GA1370097,ONE STOP,5503 N ALABAMA AVE,OMEGA,,Georgia,31775,31.34050036,-83.59456659,Geocode,PointAddress,2,3,0,Open UST(s),"Developed, Low Intensity",298,6,No,,,,,Yes,GA2770000_21203,GW,WL,031102040107,No,,4,,-83.59456659,31.340500360000078
GA9013021,FRIENDLY EXPRESS #93,HWY 32,POPPELLVILLE,,Georgia,31543,31.34077376,-81.83614628,Geocode,StreetName,4,0,0,Open UST(s),,,,,,,,,,,,,,,,4,,-81.83614628,31.340773760000047
GA9013024,FLOWERS & CONSIGNMENT ETC,HWY 32 EAST,HORTENSE,,Georgia,31543,31.34077376,-81.83614628,Geocode,StreetName,0,3,0,Closed UST(s),,,,,,,,,,,,,,,,4,,-81.83614628,31.340773760000047
GA4020010,WILLACOOCHEE MARKET,22 W MAIN ST,WILLACOOCHEE,,Georgia,31650,31.34086057,-83.04697279,Geocode,PointAddress,4,5,0,Open UST(s),"Developed, Medium Intensity",305,35,No,,,,,Yes,GA0030001_4079,GW,WL,030702010204,No,,4,,-83.04697279,31.340860570000075
